searge,name,side,desc
func_184053_e,shouldDarkenSky,0,
func_184054_d,shouldPlayEndBossMusic,0,
func_184055_a,read,0,
func_184056_f,shouldCreateFog,0,
func_184057_b,clearBossInfos,0,
func_184067_a,soundPlay,0,
func_184068_a,renderSubtitles,0,
func_184072_a,setCompletions,0,
func_184073_g,updateMode,0,
func_184074_h,nextMode,0,
func_184075_a,updateGui,0,
func_184076_j,updateAutoExec,0,
func_184077_i,updateConditional,0,
func_184087_a,updateCommandOutput,0,
func_184097_a,getDisplayString,0,
func_184098_a,handleMouseClick,0,
func_184102_h,getServer,2,
func_184103_al,getPlayerList,2,
func_184104_a,getTabCompletions,2,
func_184105_a,setPlayerList,2,
func_184106_y,isWorldIconSet,0,
func_184107_a,applyServerIconToResponse,2,
func_184108_a,getSpawnRadius,2,
func_184109_z,getWorldIconFile,0,
func_184113_aK,loadResourcePackSHA,1,
func_184117_aA,processKeyBinds,0,
func_184118_az,runTickKeyboard,0,
func_184119_a,storeTEInStack,0,
func_184121_ak,getRenderPartialTicks,0,
func_184122_c,processKeyF3,0,
func_184123_d,getVersionType,0,
func_184124_aB,runTickMouse,0,
func_184125_al,getBlockColors,0,
func_184126_aj,getDataFixer,0,
func_184133_a,playSound,2,
func_184134_a,playSound,2,
func_184135_a,sendPacketToServer,2,
func_184136_b,getNearestPlayerNotCreative,2,
func_184137_a,getClosestPlayer,2,
func_184138_a,notifyBlockUpdate,2,
func_184139_a,getNearestAttackablePlayer,2,
func_184141_c,getGroundAboveSeaLevel,2,
func_184142_a,getNearestAttackablePlayer,2,
func_184143_b,collidesWithAnyBlock,2,
func_184144_a,getCollisionBoxes,2,
func_184145_b,isUpdateScheduled,2,
func_184146_ak,getLootTableManager,2,
func_184147_l,tickPlayers,2,
func_184148_a,playSound,2,
func_184149_a,playRecord,2,
func_184150_a,getNearestAttackablePlayer,2,
func_184153_a,showBarrierParticles,0,
func_184154_a,refreshVisibleChunks,0,
func_184156_a,playSound,0,
func_184159_a,sendPacketWithinDistance,2,
func_184161_a,spawnParticle,2,
func_184162_i,playerCheckLight,2,
func_184163_y,getStructureTemplateManager,2,
func_184164_w,getPlayerChunkMap,2,
func_184165_i,canAddEntity,2,
func_184166_c,saveAdditionalData,2,
func_184167_a,setSuccessCount,2,
func_184172_bi,getAdjustedHorizontalFacing,2,
func_184173_H,decrementTimeUntilPortal,2,
func_184174_b,setDropItemsWhenDead,2,
func_184175_a,getRecursivePassengersByType,2,
func_184176_by,getSoundCategory,2,
func_184177_bl,getRenderBoundingBox,0,
func_184178_b,addTrackingPlayer,2,
func_184179_bs,getControllingPassenger,2,
func_184180_b,getRecursivePassengersByType,2,
func_184181_aa,getSplashSound,2,
func_184182_bu,getRecursivePassengers,2,
func_184183_bd,getRenderDistanceWeight,0,
func_184184_Z,getSwimSound,2,
func_184185_a,playSound,2,
func_184186_bw,canPassengerSteer,2,
func_184187_bx,getRidingEntity,2,
func_184188_bt,getPassengers,2,
func_184189_br,setPositionNonDirty,2,
func_184190_l,applyOrientationToEntity,0,
func_184191_r,isOnSameTeam,2,
func_184192_z,getPushReaction,2,
func_184193_aE,getArmorInventoryList,2,
func_184194_a,isOnScoreboardTeam,2,
func_184195_f,setGlowing,2,
func_184196_w,isPassenger,2,
func_184197_b,removeTag,2,
func_184198_c,writeToNBTAtomically,2,
func_184199_a,applyPlayerInteraction,2,
func_184200_o,addPassenger,2,
func_184201_a,setItemStackToSlot,2,
func_184202_aL,isGlowing,2,
func_184203_c,removeTrackingPlayer,2,
func_184204_a,changeDimension,2,
func_184205_a,startRiding,2,
func_184206_a,notifyDataManagerChange,2,
func_184207_aI,isBeingRidden,2,
func_184208_bv,getLowestRidingEntity,2,
func_184209_aF,getEquipmentAndArmor,2,
func_184210_p,dismountRidingEntity,2,
func_184211_a,addTag,2,
func_184212_Q,getDataManager,2,
func_184213_bq,ignoreItemEntityData,2,
func_184214_aD,getHeldEquipment,2,
func_184215_y,isRidingOrBeingRiddenBy,2,
func_184216_O,getTags,2,
func_184217_a,getMirroredYaw,2,
func_184218_aH,isRiding,2,
func_184219_q,canFitPassenger,2,
func_184220_m,startRiding,2,
func_184221_a,setUniqueId,2,
func_184222_aU,isNonBoss,2,
func_184223_x,isRidingSameEntity,2,
func_184224_h,setEntityInvulnerable,2,
func_184225_p,removePassenger,2,
func_184226_ay,removePassengers,2,
func_184227_b,setRenderDistanceWeight,0,
func_184228_n,canBeRidden,2,
func_184229_a,getRotatedYaw,2,
func_184230_a,processInitialInteract,2,
func_184231_a,updateFallState,2,
func_184232_k,updatePassenger,2,
func_184249_c,setConditionMet,2,
func_184250_a,setPowered,2,
func_184251_i,getMode,2,
func_184252_d,setSendToClient,2,
func_184253_b,setAuto,2,
func_184254_e,isAuto,2,
func_184255_d,isPowered,2,
func_184256_g,isConditionMet,2,
func_184257_h,isSendToClient,2,
func_184258_j,isConditional,2,
func_184263_a,create,2,
func_184264_v,getType,2,
func_184276_b,getLootTable,2,
func_184279_f,isBeaconEffect,2,
func_184281_d,fillWithLoot,2,
func_184282_c,checkLootAndWrite,2,
func_184283_b,checkLootAndRead,2,
func_184288_f,addLoot,2,
func_184289_a,setLootTable,2,
func_184292_a,getCaptureItems,2,
func_184293_a,setProfileCache,2,
func_184294_a,setSessionService,2,
func_184295_a,getAnimationProgress,0,
func_184300_h,triggerCooldown,2,
func_184301_a,getChunk,2,
func_184302_e,getSpawnPercent,0,
func_184303_j,findExitPosition,2,
func_184304_i,getParticleAmount,0,
func_184305_g,getCooldownPercent,0,
func_184306_a,teleportEntity,2,
func_184307_a,findSpawnpointInChunk,2,
func_184308_a,findHighestBlock,2,
func_184309_b,isSpawning,2,
func_184310_d,isCoolingDown,2,
func_184311_k,findExitPortal,2,
func_184312_b,createExitPortal,2,
func_184313_a,shouldRenderFace,0,
func_184319_a,getAABB,2,
func_184320_e,getExtendedProgress,2,
func_184321_a,getAABB,2,
func_184322_i,moveCollidedEntities,2,
func_184323_a,handleMoveVehicle,2,
func_184324_a,handleCooldown,2,
func_184325_a,handleUpdateBossInfo,2,
func_184326_a,processChunkUnload,2,
func_184327_a,handleSoundEffect,2,
func_184328_a,handleSetPassengers,2,
func_184329_a,handleCustomSound,2,
func_184330_a,handlePlayerPosLook,2,
func_184337_a,processTryUseItemOnBlock,2,
func_184338_a,processVehicleMove,2,
func_184339_a,processConfirmTeleport,2,
func_184340_a,processSteerBoat,2,
func_184341_b,isMoveVehiclePacketInvalid,2,
func_184342_d,captureCurrentPosition,2,
func_184364_b,getSound,0,
func_184365_d,getCategory,0,
func_184366_a,createAccessor,0,
func_184370_a,getMusicRecord,0,
func_184371_a,getMasterRecord,0,
func_184372_a,getRecordSoundRecord,0,
func_184373_n,createWorldIcon,0,
func_184375_a,playSoundToAllNearExcept,2,
func_184376_a,notifyBlockUpdate,2,
func_184377_a,playRecord,2,
func_184378_a,didBlockChange,2,
func_184382_g,getRenderedChunks,0,
func_184383_a,isOutlineActive,0,
func_184384_n,hasNoChunkUpdates,0,
func_184385_a,markBlocksForUpdate,0,
func_184389_a,getModelForState,0,
func_184391_a,renderItemAndEffectIntoGUI,0,
func_184392_a,renderItem,0,
func_184393_a,getItemModelWithOverrides,0,
func_184394_a,renderItemModel,0,
func_184396_a,getResourceLocation,0,
func_184397_a,generateMipmaps,0,
func_184398_a,getAccessor,0,
func_184399_a,setSoundLevel,0,
func_184400_b,removeListener,0,
func_184401_a,validateSoundResource,0,
func_184402_a,addListener,0,
func_184403_b,getFlowerItemStack,2,
func_184404_a,setName,2,
func_184405_a,setMode,2,
func_184406_a,setIgnoresEntities,2,
func_184408_a,setRotation,2,
func_184409_c,setSize,2,
func_184410_b,setMetadata,2,
func_184411_a,setMirror,2,
func_184412_n,load,2,
func_184414_b,setPosition,2,
func_184415_a,filterRelatedCornerBlocks,2,
func_184416_a,calculateEnclosingBoundingBox,2,
func_184417_l,detectSize,2,
func_184418_a,getNearbyCornerBlocks,2,
func_184419_m,save,2,
func_184429_b,getSlotFor,0,
func_184430_d,pickItem,2,
func_184431_b,stackEqualExact,2,
func_184432_b,canHarvestBlock,2,
func_184433_k,getBestHotbarSlot,2,
func_184434_a,setPickedItemStack,0,
func_184435_e,isHotbar,2,
func_184436_a,canMergeStacks,2,
func_184437_d,deleteStack,2,
func_184438_a,getDestroySpeed,2,
func_184441_l,getBoatGlide,2,
func_184442_a,updateInputs,0,
func_184443_x,controlBoat,2,
func_184444_v,getUnderwaterStatus,2,
func_184445_a,setPaddleState,2,
func_184446_u,checkInWater,2,
func_184447_s,tickLerp,2,
func_184448_a,getRowingTime,0,
func_184449_t,getBoatStatus,2,
func_184450_w,updateMotion,2,
func_184451_k,getWaterLevelAbove,2,
func_184453_r,getBoatType,2,
func_184454_a,applyYawToEntity,2,
func_184455_j,getItemBoat,2,
func_184457_a,getPaddleState,2,
func_184458_a,setBoatType,2,
func_184481_a,setOwner,2,
func_184482_a,setColor,2,
func_184483_a,setRadius,2,
func_184484_a,setPotion,2,
func_184485_d,setWaitTime,2,
func_184486_b,setDuration,2,
func_184487_c,setRadiusPerTick,2,
func_184488_a,setIgnoreRadius,2,
func_184489_o,getDuration,2,
func_184490_j,getRadius,2,
func_184491_a,setParticle,2,
func_184492_k,getColor,2,
func_184493_l,getParticle,2,
func_184494_w,getOwner,2,
func_184495_b,setRadiusOnUse,2,
func_184496_a,addEffect,2,
func_184497_n,shouldIgnoreRadius,2,
func_184514_c,xpToDurability,2,
func_184515_b,durabilityToXp,2,
func_184516_a,setBeamTarget,2,
func_184517_a,setShowBottom,2,
func_184518_j,getBeamTarget,2,
func_184519_a,onCrystalDestroyed,2,
func_184520_k,shouldShowBottom,2,
func_184523_o,playPlaceSound,2,
func_184527_k,bringInHookedEntity,2,
func_184530_a,setOrigin,2,
func_184531_j,getOrigin,0,
func_184534_a,setFuse,2,
func_184535_k,getFuseDataManager,2,
func_184536_l,getFuse,2,
func_184538_a,shoot,2,
func_184541_a,setItem,2,
func_184542_a,extinguishFires,2,
func_184543_l,getPotion,2,
func_184544_n,isLingering,2,
func_184547_a,shoot,2,
func_184548_a,arrowHit,2,
func_184549_a,onHit,2,
func_184550_j,getArrowStack,2,
func_184551_a,findEntityOnPath,2,
func_184555_a,setPotionEffect,2,
func_184556_b,spawnPotionParticles,2,
func_184557_n,getColor,2,
func_184558_a,addEffect,2,
func_184563_j,getParticleType,2,
func_184564_k,isFireballFiery,2,
func_184567_a,bulletHit,2,
func_184568_a,setDirection,2,
func_184569_a,selectNextMoveDirection,2,
func_184581_c,playHurtSound,2,
func_184582_a,getItemStackFromSlot,2,
func_184583_d,canBlockDamageSource,2,
func_184584_a,updateItemUse,2,
func_184585_cz,isActiveItemStackBlocking,2,
func_184586_b,getHeldItem,2,
func_184587_cr,isHandActive,2,
func_184588_d,getFallSound,2,
func_184589_d,removePotionEffect,2,
func_184590_k,damageShield,2,
func_184591_cq,getPrimaryHand,2,
func_184592_cb,getHeldItemOffhand,2,
func_184593_a,areAllPotionsAmbient,2,
func_184594_b,frostWalk,2,
func_184595_k,attemptTeleport,2,
func_184596_c,removeActivePotionEffect,2,
func_184597_cx,stopActiveHand,2,
func_184598_c,setActiveHand,2,
func_184599_cB,getTicksElytraFlying,0,
func_184600_cs,getActiveHand,2,
func_184601_bQ,getHurtSound,2,
func_184602_cy,resetActiveHand,2,
func_184603_cC,canBeHitWithPotion,2,
func_184604_a,canGoThroughtTrapDoorOnLadder,2,
func_184605_cv,getItemInUseCount,2,
func_184606_a_,playEquipSound,2,
func_184607_cu,getActiveItemStack,2,
func_184608_ct,updateActiveHand,2,
func_184609_a,swingArm,2,
func_184610_a,dropLoot,2,
func_184611_a,setHeldItem,2,
func_184612_cw,getItemInUseMaxCount,2,
func_184613_cA,isElytraFlying,2,
func_184614_ca,getHeldItemMainhand,2,
func_184615_bR,getDeathSound,2,
func_184616_r,updateElytra,2,
func_184636_a,getArmorByChance,2,
func_184638_cS,isLeftHanded,2,
func_184639_G,getAmbientSound,2,
func_184640_d,getSlotForItemStack,2,
func_184641_n,setLeftHanded,2,
func_184642_a,setDropChance,2,
func_184643_a,getPathPriority,2,
func_184644_a,setPathPriority,2,
func_184645_a,processInteract,2,
func_184646_p,setMoveStrafing,2,
func_184647_J,getLootTable,2,
func_184648_b,isItemStackInSlot,2,
func_184649_cE,getHorizontalFaceSpeed,2,
func_184650_s,createBodyHelper,2,
func_184651_r,initEntityAI,2,
func_184652_a,canBeLeashedTo,2,
func_184662_q,getHeadYOffset,2,
func_184663_l,getNearestPpIdx,2,
func_184664_cU,getFightManager,2,
func_184665_a,getHeadLookVec,2,
func_184666_a,findPath,2,
func_184667_a,getHeadPartYOffset,0,
func_184668_a,dropExperience,2,
func_184669_a,makePath,2,
func_184670_cT,getPhaseManager,2,
func_184671_o,initPathPoints,2,
func_184672_a,onCrystalDestroyed,2,
func_184684_db,getPeekTick,2,
func_184686_df,isClosed,2,
func_184688_a,getClientPeekAmount,0,
func_184689_o,tryTeleportToNewPosition,2,
func_184691_a,updateArmorModifier,2,
func_184692_dd,getOldAttachPos,0,
func_184693_dc,getClientTeleportInterp,0,
func_184694_g,setAttachmentPos,2,
func_184696_cZ,getAttachmentFacing,2,
func_184697_de,isAttachedToBlock,0,
func_184699_da,getAttachmentPos,2,
func_184709_cY,getSquishSound,2,
func_184710_cZ,getJumpSound,2,
func_184716_o,playEndermanSound,2,
func_184724_a,setSwingingArms,2,
func_184725_db,isSwingingArms,0,
func_184730_o,isDrinkingPotion,2,
func_184733_a,setArmsRaised,2,
func_184734_db,isArmsRaised,0,
func_184747_a,setPumpkinEquipped,2,
func_184748_o,isPumpkinEquipped,2,
func_184753_b,getOwnerId,2,
func_184754_b,setOwnerId,2,
func_184762_da,boost,2,
func_184770_cZ,startJumping,2,
func_184771_da,getJumpSound,2,
func_184772_dk,getRandomRabbitType,2,
func_184775_b,handleStartJump,2,
func_184776_b,canJump,2,
func_184777_r_,handleStopJump,2,
func_184779_b,setOwnerUniqueId,2,
func_184780_dh,getOwnerUniqueId,2,
func_184783_dl,getHorseArmorType,2,
func_184785_dv,getAngrySound,2,
func_184795_a,swapItem,2,
func_184796_b,isDisabled,2,
func_184797_a,setBit,2,
func_184808_cD,updateSize,2,
func_184809_a,displayGuiEditCommandCart,2,
func_184810_cG,spawnSweepParticles,2,
func_184811_cZ,getCooldownTracker,2,
func_184812_l_,isCreative,2,
func_184813_a,getDigSpeed,2,
func_184814_a,openBook,2,
func_184815_l,createCooldownTracker,2,
func_184816_a,dropItemAndGetStack,2,
func_184817_da,getLuck,2,
func_184818_cX,getCooldownPeriod,2,
func_184819_a,setPrimaryHand,2,
func_184820_o,updateCape,2,
func_184821_cY,resetCooldown,2,
func_184823_b,canHarvestBlock,2,
func_184824_a,displayGuiCommandBlock,2,
func_184825_o,getCooledAttackStrength,2,
func_184826_a,openGuiHorseInventory,2,
func_184833_s,isPlayerInfoSet,0,
func_184834_t,getLocationElytra,0,
func_184838_M,isRowingBoat,0,
func_184839_n,setPermissionLevel,0,
func_184840_I,getPermissionLevel,0,
func_184846_L,clearInvulnerableDimensionChange,2,
func_184847_M,setElytraFlying,2,
func_184848_d,addEntity,2,
func_184849_a,updateScorePoints,2,
func_184850_K,isInvulnerableDimensionChange,2,
func_184861_a,setVersionTooltip,0,
func_184862_a,postInit,0,
func_184863_a,selectWorld,0,
func_184870_b,getClickedComponentAt,0,
func_184876_a,getCoordinateInfo,2,
func_184878_a,getLastElement,2,
func_184879_a,getServer,2,
func_184881_a,execute,2,
func_184882_a,checkPermission,2,
func_184883_a,getTabCompletions,2,
func_184884_a,getEntity,2,
func_184885_b,getEntity,2,
func_184886_d,getPlayerName,2,
func_184887_a,entityToNBT,2,
func_184888_a,getPlayer,2,
func_184889_a,toSyntaxException,2,
func_184890_c,getEntityList,2,
func_184891_e,getEntityName,2,
func_184892_a,banIp,2,
func_184893_b,getProfilerResults,2,
func_184894_a,saveProfilerResults,2,
func_184895_a,appendProfilerResults,2,
func_184896_a,setDefaultGameType,2,
func_184897_a,getOverWorldGameRules,2,
func_184898_a,notifyGameRuleChange,2,
func_184899_a,getCommandMap,2,
func_184900_a,getSortedPossibleCommands,2,
func_184903_a,convertToObjective,2,
func_184904_b,getTriggerNames,2,
func_184905_a,removeObjective,2,
func_184906_o,applyPlayerOperation,2,
func_184907_n,testPlayerScore,2,
func_184908_a,addObjective,2,
func_184909_b,handleUserWildcards,2,
func_184910_b,addTeam,2,
func_184911_g,leaveTeam,2,
func_184912_l,resetPlayerScore,2,
func_184913_a,getScoreboard,2,
func_184914_m,enablePlayerTrigger,2,
func_184915_a,convertToTeam,2,
func_184916_f,joinTeam,2,
func_184917_h,emptyTeam,2,
func_184918_k,addPlayerScore,2,
func_184919_i,setDisplayObjective,2,
func_184920_j,listPlayers,2,
func_184921_d,removeTeam,2,
func_184922_e,listTeams,2,
func_184923_c,setTeamOption,2,
func_184924_a,applyPlayerTag,2,
func_184925_a,listObjectives,2,
func_184926_a,getObjectiveNames,2,
func_184927_a,getObjectiveNames,2,
func_184928_b,incrementAllWorldTimes,2,
func_184929_a,setAllWorldTimes,2,
func_184930_a,toggleRainfall,2,
func_184931_a,getWorldBorder,2,
func_184932_a,setCommandStatForSender,2,
func_184951_f,getTagPredicates,2,
func_184952_c,getScorePredicates,2,
func_184954_b,getName,2,
func_184955_a,getById,0,
func_184956_a,getId,2,
func_184979_a,byId,2,
func_184980_a,getName,2,
func_184981_a,getTypeFromString,2,
func_184982_b,getMetadata,2,
func_184993_a,setNextSpawnData,2,
func_184994_d,getCachedEntity,0,
func_184996_a,slotClick,2,
func_185000_c,broadcastData,2,
func_185004_b_,isValidBrewingFuel,2,
func_185017_b,getSoundEvent,2,
func_185040_i,hasCustomProperties,0,
func_185043_a,addPropertyOverride,2,
func_185045_a,getPropertyGetter,0,
func_185052_a,createArrow,2,
func_185054_a,appendHoverTextFromTileEntityTag,0,
func_185055_a,makeState,2,
func_185058_h_,isArrow,2,
func_185059_b,getArrowVelocity,2,
func_185060_a,findAmmo,2,
func_185061_a,turnBottleIntoItem,2,
func_185063_a,scaleMap,2,
func_185064_b,enableMapTracking,2,
func_185069_d,isUsable,2,
func_185070_a,setPotionEffect,2,
func_185071_a,setBlock,2,
func_185074_a,getBySound,0,
func_185075_h,getSound,0,
func_185078_a,applyEntityIdToItemStack,0,
func_185079_a,applyItemEntityDataToEntity,2,
func_185082_a,dispenseArmor,2,
func_185083_B_,getEquipmentSlot,0,
func_185085_a,apply,0,
func_185087_a,wobble,0,
func_185092_a,getSpawnToAngle,0,
func_185093_a,wobble,0,
func_185094_a,getFrameRotation,0,
func_185108_a,getById,2,
func_185110_a,getModeId,2,
func_185119_l,getHorizontalAngle,2,
func_185129_a,addAttributeModifier,2,
func_185132_d,areItemsEqualIgnoreDurability,2,
func_185136_b,isItemEqualIgnoreDurability,2,
func_185140_b,notifyOnSet,2,
func_185141_a,hasCooldown,2,
func_185142_b,removeCooldown,0,
func_185143_a,getCooldown,2,
func_185144_a,tick,2,
func_185145_a,setCooldown,2,
func_185146_c,notifyOnRemove,2,
func_185168_a,getPotionTypeForName,2,
func_185170_a,getEffects,2,
func_185172_c,hasInstantEffect,2,
func_185173_a,registerPotionType,2,
func_185174_b,getNamePrefixed,2,
func_185175_b,registerPotionTypes,2,
func_185181_a,getPotionColorFromEffectList,2,
func_185182_a,addPotionTooltip,0,
func_185183_a,getPotionColor,2,
func_185184_a,appendEffects,2,
func_185185_a,getEffectsFromTag,2,
func_185186_a,mergeEffects,2,
func_185187_c,getPotionTypeFromNBT,2,
func_185188_a,addPotionToItemStack,2,
func_185189_a,getEffectsFromStack,2,
func_185190_b,getFullEffectsFromItem,2,
func_185191_c,getPotionFromItem,2,
func_185192_b,getFullEffectsFromTag,2,
func_185193_a,addCustomPotionEffectToList,2,
func_185203_b,isItemConversionReagent,2,
func_185205_a,isReagent,2,
func_185206_b,hasItemConversions,2,
func_185207_a,init,2,
func_185208_a,hasConversions,2,
func_185209_c,hasTypeConversions,2,
func_185211_c,isTypeConversionReagent,2,
func_185212_d,doReaction,2,
func_185217_a,getRegisteredPotionType,2,
func_185257_f,registerEnchantments,2,
func_185258_b,getEnchantmentID,2,
func_185260_a,getEntityEquipment,2,
func_185261_e,isTreasureEnchantment,2,
func_185262_c,getEnchantmentByID,2,
func_185266_a,freezeNearby,2,
func_185270_a,getWeight,2,
func_185277_b,getNbt,2,
func_185278_a,toCompoundTag,2,
func_185282_a,removeIncompatible,2,
func_185283_h,getLootingModifier,2,
func_185284_a,getMaxEnchantmentLevel,2,
func_185287_i,getAquaAffinityModifier,2,
func_185291_a,getEnchantmentDatas,2,
func_185292_c,getRespirationModifier,2,
func_185293_e,getEfficiencyModifier,2,
func_185294_d,getDepthStriderModifier,2,
func_185295_a,getRegisteredEnchantment,2,
func_185314_a,getTypeName,2,
func_185315_c,getEnchantIncreasePerLevel,2,
func_185316_b,getMinimalEnchantability,2,
func_185327_a,getDistanceSq,2,
func_185328_a,parseGameTypeWithDefault,2,
func_185329_a,parseGameTypeWithDefault,2,
func_185331_a,isValidEmptySpawnBlock,2,
func_185332_f,getDistance,2,
func_185334_h,toImmutable,2,
func_185336_p,setY,2,
func_185339_c,retain,2,
func_185342_g,retain,0,
func_185344_t,release,2,
func_185345_c,retain,2,
func_185346_s,retain,2,
func_185352_i,ignorePlayerSpawnSuitability,2,
func_185353_n,getDefaultTemperature,2,
func_185354_a,registerBiome,2,
func_185355_j,getBaseHeight,2,
func_185356_b,getMutationForBiome,2,
func_185357_a,getBiomeForId,2,
func_185358_q,registerBiomes,2,
func_185359_l,getBiomeName,0,
func_185360_m,getHeightVariation,2,
func_185361_o,getWaterColor,0,
func_185362_a,getIdForBiome,2,
func_185363_b,isMutation,2,
func_185378_a,addDoublePlants,2,
func_185379_b,addMushrooms,2,
func_185395_b,setRainfall,2,
func_185396_a,setRainDisabled,2,
func_185398_c,setBaseHeight,2,
func_185399_a,setBaseBiome,2,
func_185400_d,setHeightVariation,2,
func_185402_a,setWaterColor,2,
func_185410_a,setTemperature,2,
func_185411_b,setSnowEnabled,2,
func_185426_a,getSpikesForWorld,2,
func_185428_a,getRegisteredBiome,2,
func_185467_w,getSoundType,2,
func_185471_a,withMirror,2,
func_185473_a,getItem,2,
func_185477_a,addCollisionBoxToList,2,
func_185481_k,isTopSolid,2,
func_185484_c,getPackedLightmapCoords,0,
func_185485_f,getAmbientOcclusionLightValue,0,
func_185492_a,addCollisionBoxToList,2,
func_185496_a,getBoundingBox,2,
func_185499_a,withRotation,2,
func_185503_a,rayTrace,2,
func_185507_b,playClickOnSound,2,
func_185508_c,playClickOffSound,2,
func_185514_i,canSustainBush,2,
func_185517_a,getType,2,
func_185524_e,getAgeProperty,2,
func_185525_y,isMaxAge,2,
func_185526_g,getMaxAge,2,
func_185527_x,getAge,2,
func_185528_e,withAge,2,
func_185529_b,getBonemealAgeIncrease,2,
func_185545_A,isAlternateInput,2,
func_185546_B,isDiode,2,
func_185547_C,isSameDiode,2,
func_185549_e,getTileDataItemStack,2,
func_185576_e,getInstrument,2,
func_185588_a,createTilePiston,2,
func_185589_c,getTilePistonAt,2,
func_185592_b,updateConnectedRails,2,
func_185601_a,growTreeRecursive,2,
func_185602_a,placeGrownFlower,2,
func_185603_a,generatePlant,2,
func_185604_a,areAllNeighborsEmpty,2,
func_185605_c,placeDeadFlower,2,
func_185606_b,canSurvive,2,
func_185608_b,canSurviveAt,2,
func_185615_a,playClickSound,2,
func_185616_e,checkPressed,2,
func_185617_b,playReleaseSound,2,
func_185633_i,getArmShape,2,
func_185646_a,canPush,2,
func_185654_e,getCloseSound,2,
func_185655_g,getOpenSound,2,
func_185661_e,getOrCreatePortalShape,2,
func_185666_i,getBoundingBoxIdx,2,
func_185674_a,getTypeForItem,2,
func_185675_i,isHalfSlab,0,
func_185679_b,turnIntoWater,2,
func_185680_c,countNeighbors,2,
func_185681_a,slightlyMelt,2,
func_185698_b,getSlopeFindDistance,2,
func_185699_x,getAABBIndex,2,
func_185704_d,isDifferentStairs,2,
func_185705_z,getCollEighthBlock,2,
func_185706_d,getStairsShape,2,
func_185707_y,getCollQuarterBlock,2,
func_185708_x,getCollisionBoxList,2,
func_185709_i,isBlockStairs,2,
func_185728_i,getBoundingBoxIndex,2,
func_185729_a,getBoundingBoxIndex,2,
func_185731_a,playSound,2,
func_185749_i,getAABBIndex,2,
func_185759_i,canFallThrough,2,
func_185763_a,getConnectedRails,2,
func_185800_a,toRotation,2,
func_185802_a,mirrorRotation,2,
func_185803_b,mirror,2,
func_185830_a,add,2,
func_185831_a,rotate,2,
func_185833_a,rotate,2,
func_185841_e,getPlaceSound,2,
func_185842_g,getFallSound,2,
func_185843_a,getVolume,2,
func_185844_d,getStepSound,2,
func_185845_c,getBreakSound,0,
func_185846_f,getHitSound,0,
func_185847_b,getPitch,2,
func_185886_a,getPropertyName,2,
func_185887_b,getBlockHardness,2,
func_185888_a,getComparatorInputOverride,2,
func_185889_a,getPackedLightmapCoords,0,
func_185890_d,getCollisionBoundingBox,2,
func_185891_c,getLightOpacity,2,
func_185892_j,getAmbientOcclusionLightValue,0,
func_185893_b,getStrongPower,2,
func_185894_c,shouldSideBeRendered,0,
func_185895_e,isTranslucent,0,
func_185896_q,isTopSolid,2,
func_185897_m,canProvidePower,2,
func_185898_k,isBlockNormalCube,2,
func_185899_b,getActualState,2,
func_185900_c,getBoundingBox,2,
func_185901_i,getRenderType,2,
func_185902_a,withMirror,2,
func_185903_a,getPlayerRelativeBlockHardness,2,
func_185904_a,getMaterial,2,
func_185905_o,getPushReaction,2,
func_185906_d,getLightValue,2,
func_185907_a,withRotation,2,
func_185908_a,addCollisionBoxToList,2,
func_185909_g,getMapColor,2,
func_185910_a,collisionRayTrace,2,
func_185911_a,getWeakPower,2,
func_185912_n,hasComparatorInputOverride,2,
func_185913_b,isFullBlock,2,
func_185914_p,isOpaqueCube,2,
func_185915_l,isNormalCube,2,
func_185916_f,useNeighborBrightness,2,
func_185917_h,isFullCube,2,
func_185918_c,getSelectedBoundingBox,0,
func_185919_a,validateProperty,2,
func_185920_a,getProperty,2,
func_185922_a,getFingerLength,2,
func_185927_a,matches,2,
func_185929_b,parseValue,2,
func_185931_b,populate,2,
func_185932_a,generateChunk,2,
func_185933_a,generateStructures,2,
func_185936_a,prepareHeights,2,
func_185937_b,buildSurfaces,2,
func_185938_a,getHeights,2,
func_185960_a,getIslandHeightValue,2,
func_185961_c,isIslandChunk,2,
func_185962_a,buildSurfaces,2,
func_185963_a,getHeights,2,
func_185976_a,setBlocksInChunk,2,
func_185977_a,replaceBiomeBlocks,2,
func_185978_a,generateHeightmap,2,
func_186008_a,onResize,2,
func_186009_b,write,2,
func_186010_a,read,0,
func_186011_b,getIndex,2,
func_186012_b,setBits,2,
func_186013_a,set,2,
func_186014_b,set,2,
func_186015_a,get,2,
func_186016_a,get,2,
func_186017_a,getDataForNBT,2,
func_186018_a,getSerializedSize,2,
func_186019_a,setDataFromNBT,2,
func_186025_d,provideChunk,2,
func_186026_b,getLoadedChunk,2,
func_186027_a,saveChunks,2,
func_186028_c,loadChunk,2,
func_186030_a,populate,2,
func_186031_y,getLastExtendedBlockStorage,2,
func_186032_a,getBlockState,2,
func_186033_a,read,0,
func_186034_a,populate,2,
func_186035_j,wasTicked,2,
func_186037_b,write,2,
func_186038_a,read,0,
func_186039_a,getBlockState,2,
func_186040_a,getSerializedSize,2,
func_186041_a,idFor,2,
func_186049_g,getData,2,
func_186050_a,readChunkEntity,2,
func_186051_a,readWorldEntity,2,
func_186052_a,spawnEntity,2,
func_186053_a,createEntityFromNBT,2,
func_186054_a,readWorldEntityPos,2,
